,Description,TotalSalesDollars,ProfitMargin
4635,Manifesto! Svgn Bl,131.88,32.84804367606915
4638,Manischewitz Cream Peach,119.76,33.26653306613226
4639,Manischewitz Cream White Cnd,1839.89,17.446151672110833
4640,Manon Rose de Provence,1682.8399999999997,54.77434707715917
4641,Mantane Primitivo Puglio,6205.78,40.05266058416508
4642,Manteo Red Blend Sonoma Cnty,407.76,34.19658622719247
4643,Mapple Jack Liquer,4144.84,83.30454251551328
4644,Mapuche Svgn Blanc,833.28,38.73847926267281
4646,Marcarini Barolo Brunate,1979.67,24.769279728439596
4648,Marcel Lapierre Morgon,2443.06,75.28836786652803
4649,Marchesi Barolo Cannubi 11,2203.71,24.941122016962307
4650,Marchesi Barolo Ruvei B Alba,179.89999999999998,11.550861589772083
4651,Marchesi Bassini Chianti Rsv,413.64,33.33333333333333
4652,Marchesi Bassini Sangiovese,359.64,34.63463463463464
4653,Marchesi Di Barolo Sbirolo N,227.88,34.64981569246973
4654,Marchesi di Barolo Barbaresc,986.79,7.244702520293073
4657,Marcus James Malbec Mendoza,9518.18,34.02908959485953
4659,Marcus James Rsl,223.72,15.519399249061328
4660,Margaritaville Coconut,999.8100000000001,15.92802632500176
4662,Margaritaville Island Lime,507.15,8.587202997140876
4664,Margaritaville Tangerine Teq,376.74,64.48479057174708
4665,Marie Brizard Anisette,159.92,21.860930465232613
4668,Marietta Clrs Angeli Cuvee,4588.219999999999,10.62459951789582
4670,Marina Cvetic Mntlcno Abruzo,1043.6399999999999,59.06634471656892
4674,Mark West Pnt Nr Santa Lucia,409.71999999999997,94.18627355267012
4676,Mark West Pnt Nr Willamette,607.74,10.968506269128241
4679,Marques de Caceres Albarino,6843.71,32.469376989965966
4685,Marques de Grinon 10 Cab Svg,999.75,83.78394598649662
4687,Marquis d Gelida Brut Rsv,2903.33,84.21192217212649
4688,Marquis de Calon St Estephe,927.68,75.48723697826837
4689,Marquis de Chasse Red Gines,205.82,61.403167816538726
4698,Martinelli Belle Vigna Pnt N,4171.93,3.318128540028243
4699,Martinelli Bondi Home Pnt Nr,6110.03,51.52036896709181
4700,Martinelli Vellu Ranch Znfdl,2483.54,82.13195680359486
4702,Marzadro Le Diciotto Lune,4179.24,86.14819919411184
4703,Mas Alta Black Slate Priorat,611.64,77.16303708063566
4704,Mas Belles Eaux Les Cot Roug,50.97,9.77045320776927
4705,Mas Carlot Grenache Syrah,831.36,1.2702078521940026
4706,Mas De Daumas Gassac 15 Rose,5109.16,16.13396331295163
4707,Mas Doix 12 Salanques Priora,2099.4,6.053158045155766
4708,Mas Donis Montsant Old Vines,9963.880000000001,44.490499684861724
4710,Mas la Chevaliere Chard,359.64,31.03103103103102
4711,Mas la Chevaliere Rose,1896.54,30.55142522699232
4716,Masi Bonacosta Valpolicella,2863.22,34.51498662345191
4717,Masi Campo Torbe Amarone 00,3719.69,3.87102150985701
4719,Masi Campolongo di Torbe Ama,2793.78,32.11419653659201
4720,Masi Masianco Pnt Grg/Verd,9605.53,40.91944952542963
4721,Masi Mazzano Amarone 03,4199.72,8.305315592468084
4722,Masi Modello Delle Venezie,7185.27,32.267680963972126
4723,Masi Passo Doble,6650.4,38.44084566341874
4724,Masi Serego Alighieri Vaio A,1763.72,71.98875104891933
4726,Masi Tupungato Corbec,167.88,31.95139385275197
4728,Maso Canali Pnt Grigio Coll,2469.94,30.242030170773383
4730,Massenez Creme de Cassis,1781.1899999999998,36.895558587236614
4731,Masseria Prosecco,959.04,14.414414414414416
4733,Massolino Barbera D'Alba,5343.03,83.82341106076515
4734,Massolino Barolo Margheria,2441.6299999999997,72.2316649123741
4735,Massolino Barolo Parussi,989.8499999999999,90.99055412436226
4736,Massolino Barolo Serralunga,7878.03,33.74016092855702
4737,Massolino Dolcetto D'Alba,3890.7099999999996,76.66441343610806
4738,Master's London Dry Gin,4528.49,85.7038438861519
4739,Mastersons 10 Yr Old Rye,1679.79,82.49185910143531
4740,Mastroberardino Radici Taura,934.83,3.9568691633772994
4741,Matanzas Creek Chard Sonoma,543.79,63.964030232258764
4742,Matanzas Creek Merlot Sonoma,1188.53,49.91123488679293
4745,Mateus Rose,6848.59,36.27175175375197
4747,Matua Rose Wine,6235.84,30.730262482680757
4751,Mayfair London Dry Gin,411.82,87.86362974114904
4752,Maynard's 10 Yr Tawny Port,9615.189999999999,8.811058335820707
4754,Mayu Pedro Ximenez,9534.66,56.33153148617779
4755,Maz Caz Rouge,575.64,31.95747342088805
4756,Mazzei Castello Font Gr Slzn,1151.76,1.323192331735779
4757,Mazzei Siepi,3059.64,77.16986312115151
4758,Mazzei Zisola Notto Rosso,1367.28,58.51764086361242
4763,McCormick Blended Whiskey,9491.58,22.578116604400957
4764,McCormick Cherry Vodka,188.73000000000002,65.07709426164362
4765,McCormick Gin,3375.27,32.699902526316414
4766,McCormick Gold Label Bourbon,3995.29,27.829519258927384
4767,McCormick Gold Rum,524.25,28.999523128278497
4768,McCormick Irish Cream Liquer,545.48,13.109554887438597
4769,McCormick Long Island Iced,8248.2,20.696879319124182
4770,McCormick Scotch,494.07,40.020644847896044
4771,McCormick Silver Rum,5550.06,31.374795948151924
4772,McCormick Triple Sec,3112.2000000000003,30.261872630293695
4774,McManis Barbera Jamie Lynn,113.91,22.78114300763761
4777,McManis Petite Sirah Cal,1061.1299999999999,34.44347063978965
4779,McManis River Jct Chard Cal,617.46,37.994364007385094
4780,McWilliams Hanwood Cab Svgn,945.72,66.98600008459164
4781,McWilliams Hanwood Est Chard,2369.61,60.33566705069612
4782,McWilliams Hanwood Shiraz,9988.460000000001,38.02648256087526
4783,Meander Cab Svgn Napa Vly,8458.63,21.607163334960855
4786,Meletti Amaro,35.98,20.011117287381868
4789,Melini Orvieto Clsc Orzalume,159.8,58.623279098873596
4792,Menage a Trois Merlot,155.88,33.33333333333333
4802,Mer Soliel Reserve Chard SB,441.73999999999995,5.1387694118712215
4803,Mercat Brut Nature,314.79,53.92166206042123
4804,Mercer Cab Svgn,1059.47,23.490046910247575
4805,Mercer Canyons Chard,2277.77,25.07803685183315
4806,Mercer Canyons Red,546.24,34.819859402460466
4807,Mercer Canyons Rsl,167.88,35.09649749821301
4808,Mercer Merlot,1739.1299999999999,54.908488727122176
4809,Mercer Pnt Gris,89.92999999999999,75.64772600911822
4810,Meridian Pnt Grigio Cal,131.88,33.75796178343949
4812,Merieau 12 Les Hex PN VdP,506.61,13.345571544185866
4813,Merieau 13 Bois Jacou Gamay,2520.06,74.06252232089713
4814,Merieau L'Arpent des Vaudons,1675.71,83.97932816537468
4815,Merlo Family Vyds Pnt Nr,431.76,34.18565869927737
4816,Mermelada Sassy Red,23.98,34.19516263552961
4817,Merriam Cab Franc Windacre V,594.83,80.52384714960577
4819,Merriam Cuvee Pnt Nr RRV,574.77,66.34479878908085
4821,Merriam Jones Vyd Cab Franc,4246.82,23.609665585073053
4822,Merriam Merlot RRV,8952.57,13.267363449825018
4824,Merriam Vyds Rose of Pnt Nr,7836.08,69.38469234617308
4828,Merry Irish Cream Liqueur,35.97,73.53350013900473
4832,Merum Monastrell Jumilla,455.62,16.35134541942847
4833,Metaxa 5 Star,1868.89,72.22950521432509
4837,Metcalfe's Raspberry Liqueur,3388.87,86.6433353890825
4839,Metze's Slct Indiana Bourbon,8848.82,35.81720500586519
4845,MezzaCorona Pnt Nr Dolomiti,6089.14,44.168141970787346
4847,Mia Dolcea Pink Moscato,143.88,35.446205170975816
4848,Mica Cab Svgn,9008.68,58.99143936736569
4849,Michael David Chard,6523.92,29.20054200542005
4851,Michel Chapoutier Vigne Rose,6987.63,33.48588863463005
4852,Michele Chiarlo Arneis,1141.3,84.32664505388591
4854,Michter's 20 YO Bourbon,2699.95,24.811570584640453
4871,Midnight Moon Peach,7850.78,64.832029428923
4882,Milbrandt Traditions Cab Svg,5382.29,29.871485928851843
4883,Mile Marker Pnt Gris,671.52,32.88062902072909
4884,Mile Marker Pnt Nr,8094.19,37.2438749275715
4885,Milestone Chard,3117.9700000000003,43.61331250781759
4886,Milestone Red,3993.08,40.06731645747143
4887,Mimosa by St Clair Winery,335.76,67.3338098641887
4888,Miner Chard Napa,1979.34,90.03203087897987
4889,Miodula Honey Vodka,7325.17,72.53114944772614
4890,Miolo  Lote 43,359.88,2.61753917972658
4892,Mionetto IL Lambrusco Sprklg,167.88,31.52251608291637
4893,Mionetto IL Moscato,747.0600000000001,27.266886193880012
4895,Mionetto Il Prosecco Veneto,1574.03,24.387718150225844
4896,Mionetto Il Spriz,1668.33,83.85391379403356
4901,Mirafiore Dolcetto D'Alba,679.68,83.76883239171374
4909,Mirassou Sunset Red,1334.33,35.37805490395929
4911,Mitolo Jester McLaren Shiraz,1087.32,90.5087738660192
4921,Moillard Ch D'Eau Pnt Nr,351.77,18.716775165591148
4922,Moillard Ch d'Eau VDP Rose,2230.6,77.66699542723931
4923,Mojoshot Blue Lagoon RTD,316.8,97.00441919191918
4926,Mollydooker Blue Eyed Boy,1839.5900000000001,33.898314298294736
4927,Mollydooker Carnival of Love,8733.97,17.693213967989344
4928,Mollydooker Enchanted Path,2319.71,72.89833642998478
4929,Mollydooker Gigglepot Cab Sv,479.88,25.506376594148534
4930,Mollydooker Maitre D Cab Svg,7978.929999999999,30.89800261438564
4931,Mollydooker Scooter Merlot,6681.29,42.23390991859357
4932,Mollydooker The Boxer Shiraz,8862.58,34.6149766772204
4933,Mollydooker Two Left Feet,6221.07,28.480791889498104
4934,Mollydooker Violinist Verdel,467.78,21.1295908332977
4935,Mommessin Bjls Nouveau,9286.55,19.513920670216596
4936,Mommy's Time Out Delicious R,65.94,67.33393994540492
4937,Mommy's Time Out Moscato,323.64,12.430478309232488
4939,Momokawa Diamond Sake,179.88,35.49032688458972
4940,Momokawa Silver Sake,899.04,7.875066737853706
4941,Monadnock Moonshine,6435.78,10.927812945750166
4942,Moncigale Rose Cd Provnce 14,2278.19,83.27444155228493
4943,Monjardin El Cerezo Chard,1260.97,84.37393435212574
4948,Mont Gras RSV Colch Carmener,2587.41,31.89714811336432
4949,Mont Gravet Colombard,1011.0799999999999,22.595640305415984
4952,MontGras RSV Cab Svgn,119.88,33.33333333333333
4953,Montanya Platino Rum,725.67,83.03223228189121
4955,Monte Degli Angeli,671.7199999999999,28.63693205502291
4958,Monte Velho White Alentejo,3835.51,20.88170803882665
4960,Montelvini CabMerlot,221.99,31.974413261858647
4961,Montes Alpha Apalta Cab Svgn,7198.53,39.966909910773445
4962,Montes RSV Colchagua Malbec,9157.95,35.4763893666159
4963,Montes Spring Harvest Svgn B,239.52,32.46492985971944
4964,Montes Twins Red,3087.94,28.341871927563368
4965,Montezuma Blue,9974.51,25.66612294739291
4967,Montezuma Tequila Gold,934.8299999999999,26.292480985847693
4968,Montezuma Tequila White,3795.25,36.09116658981622
4969,Montezuma Triple Sec,78.12,38.86328725038403
4971,Montinore Pnt Gris Ore,8614.88,32.00659788644762
4973,Montsarra Brut Cava,734.51,18.114116894256043
4977,Moonlight Meadery Last Apple,1838.85,80.67814122957283
4978,Moonlight Meadery Red Dress,8027.82,9.061488673139154
4982,Moonstone Asian Pear Sake,8367.03,33.485836670837806
4983,Moonstone Coc Lemongras Sake,3809.55,25.43817511254611
4984,Moonstone Plum Sake,461.68,36.15707849592792
4985,Morande Edicion Limitada,284.81,79.35465749095889
4988,Morgan Winery Double L  Rsl,3333.5499999999997,90.33822801517901
4989,Morgan Winery Double L Chard,7040.04,28.06432917994784
4990,Morgan Winery Garys Vyd Pnt,223.93,71.23654713526548
4994,Morgan Winery Syrah G-17 Mon,8061.499999999999,30.404019103144563
4996,Morrigan Irish Whiskey,1635.2099999999998,73.45906641960359
4999,Moschofilero Boutari Mantnia,9890.93,26.98947419504537
5000,Moshin Vyds Pnt Nr RRV,2953.79,15.084010711661971
5001,Mother's Apple Pie Liqueur,6337.95,51.43540103661278
5002,Mother's Holiday Nog,6104.21,49.68865750031535
5005,Motto Znfdl Unabashed,265.78000000000003,38.91188200767552
5006,Moulin Gassac Guilhm Rose 15,5840.6900000000005,30.09541680863049
5007,Moulin de Gassac Guilhem Red,5696.87,20.305360662960545
5011,Mount Gay Eclipse Silver Rum,1214.51,36.45723787447487
5012,Mount Royal Light Canadian W,659.4,22.474977252047314
5014,Mount Veeder Cab Svgn Napa,1134.92,35.946145983857896
5020,Mr Boston Amaretto Liqueur,277.92,27.979274611398967
5023,Mr Boston Blue Curacao,2712.37,18.788734575297614
5025,Mr Boston Cr de Cacao Brown,1181.18,31.97988452225741
5026,Mr Boston Cr de Cacao White,1259.06,14.515590996457675
5027,Mr Boston Creme de Banana,2102.76,20.777454393273615
5028,Mr Boston Creme de Menthe Gr,1200.65,22.883438137675434
5029,Mr Boston Creme de Menthe-Wh,240.13,23.408153916628496
5033,Mr Boston Melon Liqueur,273.47,6.57110469155667
5034,Mr Boston Peach Schnapps,4216.11,24.276169265033403
5035,Mr Boston Peppermint Schnaps,473.77,16.43413470671422
5037,Mr Boston Triple Sec,80.91,26.523297491039425
5038,Mr Boston Wild Cherry Brandy,1459.1399999999999,32.682264895760504
5041,Mt Brave Cab Svgn Mt Veeder,6959.03,26.037105746059442
5042,Mt Monster Cab Svgn,1535.04,31.01938711694808
5043,Mt Tabor Galilee Chard,8036.2699999999995,34.94369900463773
5045,Muga 2014 Rose Rioja,4490.79,28.907831361519904
5047,Mulderbosch Faithful Hound,239.88,34.21710855427713
5048,Mulderbosch Rose Cab Svgn,1357.93,31.377906077632865
5049,Mulderbosch Svgn Bl Stelnbch,3764.0399999999995,28.974187309380333
5050,Mumm Brut Cve Napa,2059.64,14.983200947738437
5056,Murai Nigori Genshu Sake,4502.16,28.72021429713737
5057,Murphy-Goode All In Claret,994.53,51.74806189858526
5058,Murphy-Goode Cab Svgn Alex V,3414.5,30.44603895153025
5061,Murphy-Goode Homefront Red,2495.94,35.173922450058896
5063,Murphy-Goode Pnt Nr,1137.16,69.04921031341236
5067,My Big Fat Greek Red Wine,287.76,67.72310258548791
5069,NH 1761 Walpole Rose,3266.2799999999997,14.761134991488786
5070,NH Barnett Hill Dry White,3757.65,17.143427408087504
5071,NH Winter Warmer Red,4459.95,23.884572697003325
5072,NY Yankees Cab Svgn,2302.83,27.176561014056617
5073,Naked Ryan Patrick Vyd Chard,130.89,20.666208266483295
5074,Nanbu Bijin Southern Beauty,535.68,76.74731182795699
5075,Nantucket Vyd Chard,14.99,33.3555703802535
5081,Napa River Chard Napa Cnty,167.76,34.19170243204577
5082,Nardi Brunello di Montalcino,649.87,95.04824041731425
5083,Nardi Brunllo d Montlcino 10,2649.5,82.89564068692206
5085,Nardi Rosso di Montalcino 13,1319.3999999999999,85.16143701682583
5086,Nasiakos Agiorgitiko Rd,809.46,23.356311615150847
5087,Nasiakos Nemea Rd,1784.15,16.403889807471348
5088,Nassua Royale Liqueur,701.64,25.03563080782167
5089,Natale Verga Prosecco,146.85999999999999,42.47582731853465
5093,Nathanson Creek Wh Znfdl,7171.15,37.06560314593894
5094,Nativa Terra Cab Svgn Orgnic,119.88,35.43543543543543
5099,Natura Valle Cab Svgn Cntrl,8249.77,38.83465842078022
5101,Navarro Vyds Chard,1739.1299999999999,7.401976850494214
5102,Navarro Vyds Late Harvest Ge,911.52,34.228541337546076
5103,Navarro Vyds Pnt Nr l'Ancien,2219.2599999999998,20.733938339806958
5105,Neal Family Svgn Bl Napa Vly,4903.349999999999,35.87567683318547
5106,Neal Family Vyds Znfdl Napa,4699.11,28.195339117407336
5107,Neal Fifteen Forty Cab Svgn,3007.68,93.66521704436641
5108,Neil Ellis Sincerely Svgn Bl,4544.45,36.42354960446258
5109,Neirano Pitul Moscato d'Asti,515.5699999999999,28.49079659406093
5110,Neirano Prosecco,547.78,20.87334331300888
5111,Nero D'Avola Donnafugata Scl,191.88,35.08442776735459
5112,Netzl Rosanna Rose,391.71999999999997,55.70305320126621
5113,Neveu Sancerre Cd Embouffant,5412.15,17.68169766174256
5115,New Amsterdam Citron Vodka,1275.97,13.252035243119803
5119,New Amsterdam Orange,503.58,16.02724492632749
5120,New Amsterdam Orange Vodka,272.79,9.468822170900697
5124,New Amsterdam Red Berry Vdka,63.96,81.20700437773608
5127,Newman's Own Common Good Red,79.92,2.55255255255256
5131,Newton Merlot Napa Unfilterd,221.94,34.19843200865099
5133,Newton Unfiltered Chard,5179.6900000000005,37.190835744996335
5134,Nexo Rioja,119.88,31.931931931931935
5135,Neyers Conn Vly Cab Svgn,8645.37,87.89097516936812
5136,Neyers Merlot Napa,8210.84,93.75532832207179
5137,Neyers Vineyard Left Bank Rd,1829.3899999999999,9.405867529613692
5141,Nicholson Ranch Pnt Nr Sonom,5848.7,63.04238548737327
5142,Nickel & Nickel Merlot Harri,1322.79,4.111763772027296
5143,Nickel & Nickel Stiling Vyd,1268.73,25.91646764875112
5144,Nickel Branding Irn Cab Svgn,2914.72,52.30416643794258
5145,Nickel Rock Cairn Cab Svgn,3109.7,49.942438177316134
5146,Nickel&Nickel Truchard Chard,1785.6200000000001,48.06845801458317
5147,Nicolas Catena Zapata Mendza,7509.3099999999995,21.059857696645896
5149,Nicolas Feuillatte Brut Rose,2351.4700000000003,41.29289338158684
5150,Nicolas Potel Pnt Nr Bourgog,1616.98,37.22866083686874
5151,Nicole Chanrion Cote de Brou,4941.65,92.26760610642205
5152,Nicolis Amarone Valpo Clsc,5707.9400000000005,5.079590885678555
5153,Nicolis Recioto Valpo Clsc,219.78,69.6969696969697
5156,Night Harvest Chard,3853.66,49.62918368512012
5157,Nigl Gruner Veltliner Freiht,1439.28,22.812100494691787
5161,Niner Wine Est Red Paso Robl,203.88,32.90170688640376
5162,Ninety Cellars Lot 105 Chard,415.68,13.991531947652044
5163,Ninety Cellars Lot 92 Merlot,142.87,35.03184713375796
5164,Ninety Cellars Lot 96 Chard,779.4,18.337182448036945
5165,Ninety+Cellars Lot 112 Svgn,359.64,31.03103103103102
5169,Ninety+Cellars Lot 33 Rose,681.38,56.60571193753853
5176,Ninety+Cellars Lot 71 Malbec,494.67,87.95560676814847
5177,Ninety+Cellars Lot 78 Cab Sv,1343.04,34.238741958541816
5178,Ninety+Cellars Lot 83 Pnt Nr,558.57,9.984424512594666
5179,Ninety+Cellars Lot 90 Rosso,458.83,51.32837870235163
5180,NinetyCellars Lot 122 Chard,681.38,8.779242126273159
5182,Nisia 13 O V Verdejo Rueda,5609.76,31.6355779926414
5195,Nora Albarino Rias Baixas,9577.8,27.050053248136308
5197,Northstar Cab Svgn,1499.49,31.74012497582512
5198,Northstar Merlot Columbia,9481.8,33.073256132801774
5199,Northstar Merlot Walla Walla,2557.31,16.30580570990612
5200,Nortico Alvarinho,629.55,9.268525137002626
5201,Norton Malbec Mendoza,5539.38,35.47653347486543
5203,Nostor Templari Priorat Red,1805.5700000000002,60.455700969776856
5204,Nostor Tinto Priorat,7242.49,35.89690838371886
5205,Notorious Pink Grenache Rose,1205.33,20.052599702985898
5208,Notre Dame Luberon Rose,7332.66,35.30055941500084
5209,Nova 06 Marilyn Merlot Napa,1043.6399999999999,65.52259399793033
5210,Novellum Chardonnay RSV VDP,4982.58,44.06472148967001
5214,Nozzole La Forra Chianti Gra,480.87,68.38230706843846
5215,Nozzole Le Bruniche Chardon,129.9,17.782909930715938
5216,Nozzole Vineto Il Pareto,1322.79,41.25295776351499
5217,Nuvo Lemon Sorbet Liqueur,124.94999999999999,84.84993997599038
5218,NxNW Red Columbia Valley,8916.63,55.10456304680132
5219,Nyers Vyds Sage Canyon Red,132.93,90.14518919732191
5220,Nyers Vyds Vista Luna Znfdl,3100.5899999999997,75.11183355425904
5221,O Leflaive Bourgne Setill 14,2988.7,16.141800782949105
5224,OR-G Liqueur,280.87,23.779684551571897
5225,Oak Leaf Cab Svgn Cal,179.4,31.438127090301005
5226,Oak Leaf Chard Cal,107.64000000000001,32.77591973244148
5227,Oak Leaf Merlot Cal,358.8,33.44481605351171
5228,Oak Leaf Moscato,35.88,35.11705685618729
5229,Oak Leaf Pnt Grigio Cal,71.76,67.55852842809364
5230,Oak Leaf Svgn Bl Cal,215.28000000000003,33.444816053511715
5231,Oak Ridge OZV Znfdl Lodi,971.28,16.543118359278473
5232,Oakhurst Happy Camp Cab Svgn,2055.13,27.239639341550177
5233,Oakhurst Happy Camper Chard,989.1,18.871701546860788
5234,Oakhurst Happy Camper Merlot,659.4,56.96087352138307
5240,Oberon Chardonnay,5356.469999999999,21.459655332709783
5241,Obsidian Ridge Cab Svgn,86.97,31.04518799586064
5242,Occhio A Vento Vermentino,67.83,80.68701164676396
5245,Octave Vino Verde White,89.9,20.04449388209122
5247,Oko Cab Svgn VdP L'Herault,143.88,32.443703085904914
5252,Old Forester Birthday 2016,269.96999999999997,20.002222469163232
